"CTgene","predicted.celltype.l2","orig.ident","n"
"TRAV29DV5.TRAJ54.TRAC_TRBV11-3.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV13.TRBD1.TRBJ1-1.TRBC1","CD8 Naive","P1043MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV19.NA.TRBJ1-2.TRBC1","CD4 TCM","JLKMED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV19.NA.TRBJ1-5.TRBC1","CD4 TCM","P1043MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV19.NA.TRBJ1-6.TRBC1","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV2.NA.TRBJ2-7.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV2.TRBD2.TRBJ2-2.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV20-1.NA.TRBJ1-2.TRBC1","CD4 Naive","P1043MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV20-1.NA.TRBJ2-1.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV20-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV24-1.NA.TRBJ1-2.TRBC1","CD4 Naive","P1043MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV27.NA.TRBJ1-1.TRBC1","CD4 Proliferating","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV27.NA.TRBJ1-2.TRBC1","CD8 TEM","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV27.NA.TRBJ2-2.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV28.NA.TRBJ1-2.TRBC1","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV3-1.NA.TRBJ1-1.TRBC1","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV3-1.NA.TRBJ1-5.TRBC1","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV30.NA.TRBJ2-3.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-1.NA.TRBJ1-1.TRBC1","dnT","JLKMED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-1.NA.TRBJ2-1.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-1.NA.TRBJ2-2.TRBC2;TRBV6-4.NA.TRBJ1-2.TRBC1","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-2.NA.TRBJ1-2.TRBC1","CD8 Naive","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-2.NA.TRBJ2-3.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV4-3.NA.TRBJ1-2.TRBC1","CD4 Naive","P1043CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ1-4.TRBC1","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ1-6.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-2.TRBC2","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-7.TRBC2","CD4 Naive","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-1.NA.TRBJ2-7.TRBC2","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-4.NA.TRBJ2-3.TRBC2","CD8 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-4.TRBD2.TRBJ2-2.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-5.NA.TRBJ1-4.TRBC1","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-5.NA.TRBJ2-2.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV5-5.NA.TRBJ2-7.TRBC2","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV6-2.NA.TRBJ2-5.NA","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV6-3.NA.TRBJ2-7.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV6-5.NA.TRBJ2-1.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV6-5.TRBD1.TRBJ2-5.TRBC2","Treg","P1043HIV",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ1-1.TRBC1","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ1-5.TRBC1","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ2-1.TRBC2","CD4 Naive","P1043CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ2-3.TRBC2;TRBV19.TRBD1.TRBJ1-5.TRBC1","CD4 Naive","JLKMED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-2.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-3.NA.TRBJ1-1.TRBC1","CD4 Proliferating","P1043CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-3.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-3.NA.TRBJ2-3.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-3.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-6.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-9.NA.TRBJ1-2.TRBC1","CD4 Naive","P1043CD3",1
"TRAV29DV5.TRAJ54.TRAC_TRBV7-9.TRBD1.TRBJ2-5.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ56.TRAC;TRAV20.TRAJ54.TRAC_TRBV7-9.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ56.TRAC_NA","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ56.TRAC_TRBV12-3.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043MED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV12-4.NA.TRBJ1-1.TRBC1","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV12-4.NA.TRBJ1-5.TRBC1","Treg","P1042MED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV12-4.NA.TRBJ2-5.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV18.TRBD1.TRBJ1-1.TRBC1","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ56.TRAC_TRBV19.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ56.TRAC_TRBV5-1.NA.TRBJ2-1.TRBC2","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ56.TRAC_TRBV6-1.NA.TRBJ2-5.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ56.TRAC_TRBV6-3.NA.TRBJ2-1.TRBC2","CD8 Naive","P1042MED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV6-3.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ56.TRAC_TRBV6-3.NA.TRBJ2-3.TRBC2;TRBV6-4.TRBD2.TRBJ2-3.TRBC2","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ56.TRAC_TRBV6-4.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.NA_TRBV3-1.NA.TRBJ2-7.TRBC2;TRBV7-3.NA.TRBJ2-5.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC;TRAV34.TRAJ49.TRAC_TRBV4-3.NA.TRBJ1-6.TRBC1","CD4 TCM","JLKMED",1
"TRAV29DV5.TRAJ57.TRAC_NA","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ57.TRAC_NA","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_NA","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV10-3.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV11-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV11-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV12-3.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV12-4.NA.TRBJ2-3.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV12-4.NA.TRBJ2-4.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV15.NA.TRBJ1-5.TRBC1","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV18.NA.TRBJ1-6.TRBC1","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV19.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV2.NA.TRBJ1-5.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV20-1.NA.TRBJ2-3.TRBC2","CD8 Naive","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV27.NA.TRBJ2-5.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV29-1.NA.TRBJ2-2.TRBC2","CD8 Naive","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV29-1.TRBD1.TRBJ2-2.TRBC2","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV3-1.NA.TRBJ1-2.TRBC1","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-1.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-1.TRBD2.TRBJ2-7.TRBC2","CD8 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-2.TRBD1.TRBJ2-1.TRBC2","CD4 TCM","P1043MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-3.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-3.TRBD1.TRBJ1-6.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV4-3.TRBD1.TRBJ2-7.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-1.NA.TRBJ2-1.TRBC2","CD4 Naive","P1043MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-1.NA.TRBJ2-2.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-4.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-4.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-5.NA.TRBJ1-1.TRBC1","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV5-5.NA.TRBJ1-6.TRBC1","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV6-1.TRBD1.TRBJ2-3.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV6-3.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV6-5.NA.TRBJ2-1.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV6-5.NA.TRBJ2-1.TRBC2","CD8 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV6-5.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-2.NA.TRBJ1-4.TRBC1","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-2.TRBD1.TRBJ1-5.TRBC1","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-3.NA.TRBJ2-2.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-3.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-7.NA.TRBJ2-1.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-8.NA.TRBJ2-3.TRBC2","CD4 Naive","P1043MED",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-8.NA.TRBJ2-5.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ57.TRAC_TRBV7-9.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ58.TRAC;TRAV10.TRAJ47.TRAC_TRBV4-1.NA.TRBJ1-1.TRBC1;TRBV27.NA.TRBJ2-7.TRBC2","NK Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC;TRAV19.TRAJ53.TRAC_TRBV19.NA.TRBJ2-5.TRBC2","CD8 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC;TRAV19.TRAJ53.TRAC_TRBV19.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC;TRAV19.TRAJ53.TRAC_TRBV19.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKMED",1
"TRAV29DV5.TRAJ58.TRAC_NA","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC_NA","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ58.TRAC_NA","CD8 Naive","P1043HIV",1
"TRAV29DV5.TRAJ58.TRAC_TRBV11-3.NA.TRBJ2-1.TRBC2","CD4 Proliferating","P1042CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV11-3.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV15.NA.TRBJ2-1.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV18.NA.TRBJ1-2.TRBC1","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ58.TRAC_TRBV18.NA.TRBJ1-5.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV19.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKMED",2
"TRAV29DV5.TRAJ58.TRAC_TRBV2.NA.TRBJ1-2.TRBC1","CD8 TEM","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV29-1.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV30.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV4-1.NA.TRBJ1-1.TRBC1","CD8 Naive","P1043MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV4-2.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV4-3.NA.TRBJ2-7.TRBC2","CD8 Naive","P1043MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV5-5.NA.TRBJ2-1.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV6-3.TRBD1.TRBJ1-1.TRBC1","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV6-3.TRBD1.TRBJ1-5.TRBC1","CD4 Naive","P1043HIV",1
"TRAV29DV5.TRAJ58.TRAC_TRBV6-6.NA.TRBJ1-5.TRBC1","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV6-6.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV7-2.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ58.TRAC_TRBV7-3.TRBD1.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV7-9.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ58.TRAC_TRBV7-9.TRBD1.TRBJ1-2.TRBC1","CD8 Naive","P1042MED",1
"TRAV29DV5.TRAJ58.TRAC_TRBV9.TRBD1.TRBJ2-1.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ6.TRAC;TRAV8-3.TRAJ45.TRAC_TRBV12-3.NA.TRBJ2-1.TRBC2","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ6.TRAC_TRBV11-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ6.TRAC_TRBV11-3.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ6.TRAC_TRBV18.NA.TRBJ1-5.NA","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ6.TRAC_TRBV25-1.NA.TRBJ1-2.TRBC1","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ6.TRAC_TRBV28.NA.TRBJ1-5.TRBC1","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ6.TRAC_TRBV4-3.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ6.TRAC_TRBV6-3.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV29DV5.TRAJ7.TRAC_TRBV15.NA.TRBJ1-6.TRBC1","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ8.TRAC_NA","CD4 TCM","P1042CD3",1
"TRAV29DV5.TRAJ8.TRAC_TRBV12-4.NA.TRBJ2-7.TRBC2","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ8.TRAC_TRBV20-1.NA.TRBJ1-2.TRBC1","CD8 Naive","P1043HIV",1
"TRAV29DV5.TRAJ8.TRAC_TRBV27.NA.TRBJ1-1.TRBC1","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ8.TRAC_TRBV29-1.NA.TRBJ2-2.TRBC2","CD8 Naive","JLKCD3",1
"TRAV29DV5.TRAJ8.TRAC_TRBV4-3.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042MED",1
"TRAV29DV5.TRAJ8.TRAC_TRBV5-4.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ8.TRAC_TRBV6-1.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ9.TRAC;TRAV29DV5.TRAJ45.TRAC_TRBV30.NA.TRBJ2-5.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ9.TRAC_NA","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ9.TRAC_TRBV27.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043CD3",1
"TRAV29DV5.TRAJ9.TRAC_TRBV27.TRBD1.TRBJ1-2.TRBC1","NK","JLKMED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV29-1.NA.TRBJ1-6.TRBC1","CD8 Naive","P1043MED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV29-1.NA.TRBJ2-1.TRBC2","CD8 Naive","JLKMED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV3-1.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1043HIV",1
"TRAV29DV5.TRAJ9.TRAC_TRBV30.NA.TRBJ2-1.TRBC2","CD8 Naive","P1042CD3",1
"TRAV29DV5.TRAJ9.TRAC_TRBV30.NA.TRBJ2-5.TRBC2","CD4 Naive","P1042MED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV5-1.NA.TRBJ1-2.TRBC1","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ9.TRAC_TRBV5-6.TRBD1.TRBJ1-1.TRBC1","CD8 Naive","P1043MED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV6-1.NA.TRBJ1-1.TRBC1","CD4 Proliferating","JLKCD3",1
"TRAV29DV5.TRAJ9.TRAC_TRBV6-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043MED",1
"TRAV29DV5.TRAJ9.TRAC_TRBV6-3.NA.TRBJ2-2.TRBC2","CD4 Naive","P1042HIV",1
"TRAV29DV5.TRAJ9.TRAC_TRBV6-3.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1042HIV",1
"TRAV29DV5.TRAJ9.TRAC_TRBV7-3.NA.TRBJ2-3.TRBC2","CD4 Proliferating","P1042CD3",1
"TRAV29DV5.TRAJ9.TRAC_TRBV7-9.NA.TRBJ2-5.TRBC2","CD4 Proliferating","P1043CD3",1
"TRAV3.TRAJ11.TRAC_TRBV12-4.NA.TRBJ2-2.TRBC2","CD4 TCM","P1042MED",1
"TRAV3.TRAJ11.TRAC_TRBV12-4.TRBD1.TRBJ2-1.TRBC2","CD4 TCM","JLKCD3",1
"TRAV3.TRAJ11.TRAC_TRBV19.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043HIV",1
"TRAV3.TRAJ11.TRAC_TRBV2.NA.TRBJ1-6.TRBC1","CD4 TCM","P1042HIV",1
"TRAV3.TRAJ11.TRAC_TRBV29-1.NA.TRBJ2-7.TRBC2","CD4 Naive","P1042HIV",1
"TRAV3.TRAJ11.TRAC_TRBV4-3.NA.TRBJ2-7.TRBC2;TRBV2.NA.TRBJ1-6.TRBC1","CD4 TCM","P1042HIV",1
"TRAV3.TRAJ11.TRAC_TRBV6-3.NA.TRBJ2-5.TRBC2","CD4 Naive","P1043HIV",1
"TRAV3.TRAJ11.TRAC_TRBV6-5.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV3.TRAJ11.TRAC_TRBV7-2.NA.TRBJ1-1.TRBC1","CD4 Proliferating","P1043CD3",1
"TRAV3.TRAJ11.TRAC_TRBV7-2.NA.TRBJ2-1.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV3.TRAJ11.TRAC_TRBV7-6.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV3.TRAJ11.TRAC_TRBV7-8.TRBD1.TRBJ1-1.TRBC1","CD4 Naive","P1043CD3",1
"TRAV3.TRAJ11.TRAC_TRBV7-9.NA.TRBJ2-1.TRBC2","CD8 Naive","JLKCD3",1
"TRAV3.TRAJ12.TRAC_TRBV10-3.NA.TRBJ2-1.TRBC2","CD4 Naive","P1042MED",1
"TRAV3.TRAJ12.TRAC_TRBV10-3.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042CD3",1
"TRAV3.TRAJ12.TRAC_TRBV10-3.NA.TRBJ2-5.TRBC2","CD8 Naive","P1043HIV",1
"TRAV3.TRAJ12.TRAC_TRBV12-4.NA.TRBJ1-1.TRBC1","Treg","JLKMED",1
"TRAV3.TRAJ12.TRAC_TRBV12-4.NA.TRBJ2-7.TRBC2","CD8 Naive","P1042HIV",1
"TRAV3.TRAJ12.TRAC_TRBV27.NA.TRBJ2-2.TRBC2","CD8 Naive","P1043MED",1
"TRAV3.TRAJ12.TRAC_TRBV29-1.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1042MED",1
"TRAV3.TRAJ12.TRAC_TRBV5-1.NA.TRBJ2-5.TRBC2","CD8 Naive","JLKMED",1
"TRAV3.TRAJ12.TRAC_TRBV6-3.NA.TRBJ1-1.TRBC1","CD4 TCM","P1042MED",1
"TRAV3.TRAJ12.TRAC_TRBV9.NA.TRBJ1-1.NA","CD8 Naive","JLKCD3",1
"TRAV3.TRAJ13.TRAC;TRAV1-2.TRAJ35.TRAC_TRBV20-1.TRBD1.TRBJ2-7.TRBC2","CD8 Naive","JLKMED",1
"TRAV3.TRAJ13.TRAC;TRAV3.TRAJ40.TRAC_TRBV27.NA.TRBJ2-3.TRBC2","CD4 Naive","P1042HIV",1
"TRAV3.TRAJ13.TRAC_TRBV11-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV3.TRAJ13.TRAC_TRBV2.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV3.TRAJ13.TRAC_TRBV20-1.NA.TRBJ2-5.TRBC2","CD4 TCM","P1043HIV",1
"TRAV3.TRAJ13.TRAC_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043HIV",1
"TRAV3.TRAJ13.TRAC_TRBV4-2.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV3.TRAJ13.TRAC_TRBV4-3.NA.TRBJ2-3.TRBC2","CD8 Naive","P1043HIV",1
"TRAV3.TRAJ13.TRAC_TRBV5-1.NA.TRBJ1-1.TRBC1","CD4 TCM","P1043CD3",1
"TRAV3.TRAJ13.TRAC_TRBV5-1.NA.TRBJ1-2.TRBC1","CD8 Naive","JLKMED",1
"TRAV3.TRAJ13.TRAC_TRBV6-1.NA.TRBJ2-7.TRBC2","CD8 Naive","JLKCD3",1
"TRAV3.TRAJ13.TRAC_TRBV7-2.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV3.TRAJ13.TRAC_TRBV7-2.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKMED",1
"TRAV3.TRAJ13.TRAC_TRBV7-9.NA.TRBJ1-2.NA","CD8 Naive","P1042HIV",1
