"CTgene","predicted.celltype.l2","orig.ident","n"
"IGHV5-51.IGHD3-9.IGHJ3.IGHM_IGLV1-47.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV5-51.IGHD3-9.IGHJ6.IGHM_IGKV1-27.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV5-51.IGHD4-17.IGHJ4.IGHM_IGKV1D-16.IGKJ3.IGKC","B naive","P1042HIV",1
"IGHV5-51.IGHD4-23.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV5-51.IGHD6-13.IGHJ5.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV5-51.IGHD6-19.IGHJ4.IGHM_IGKV3-11.IGKJ3.IGKC","CD4 TCM","P1043CD3",1
"IGHV5-51.IGHD6-19.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV5-51.IGHD6-6.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV5-51.IGHD6-6.IGHJ6.IGHG1_NA","B intermediate","JLKMED",1
"IGHV5-51.IGHD6-6.IGHJ6.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ1.IGHM_IGKV2-30.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ2.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV1-33.IGKJ3.IGKC","B memory","JLKCD3",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV2D-28.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV3-11.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV3-15.IGKJ2.IGKC","CD4 TCM","JLKCD3",1
"IGHV5-51.NA.IGHJ3.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ3.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV5-51.NA.IGHJ3.IGHM_NA","B naive","JLKMED",1
"IGHV5-51.NA.IGHJ4.IGHA2_IGKV3-20.IGKJ2.IGKC","Plasmablast","JLKCD3",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV1-5.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV1D-13.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV2-24.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","CD4 TCM","P1043HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV5-51.NA.IGHJ4.IGHM_IGKV4-1.IGKJ5.IGKC","CD4 TCM","P1043CD3",1
"IGHV5-51.NA.IGHJ4.IGHM_IGLV3-25.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV5-51.NA.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV5-51.NA.IGHJ4.IGHM_NA","B naive","JLKMED",2
"IGHV5-51.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",2
"IGHV5-51.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ4.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV5-51.NA.IGHJ5.IGHG1_IGLV2-18.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV1-12.IGKJ5.IGKC","Plasmablast","P1043CD3",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1042HIV",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV3-20.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV5-51.NA.IGHJ5.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ5.IGHM_NA","B intermediate","P1043CD3",2
"IGHV5-51.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ5.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV5-51.NA.IGHJ5.IGHM_NA","Plasmablast","P1043CD3",2
"IGHV5-51.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","CD4 TCM","P1043CD3",1
"IGHV5-51.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ6.IGHM_IGKV2D-29.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ6.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B intermediate","JLKCD3",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B naive","P1042HIV",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B naive","P1043CD3",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","B naive","P1043MED",1
"IGHV5-51.NA.IGHJ6.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV6-1.IGHD1-26.IGHJ6.IGHM_IGLV3-1.IGLJ7.IGLC1","B intermediate","JLKCD3",1
"IGHV6-1.IGHD2-8.IGHJ6.IGHM_NA","CD4 Proliferating","JLKCD3",1
"IGHV6-1.IGHD3-3.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV6-1.IGHD6-13.IGHJ3.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV6-1.IGHD6-19.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV6-1.IGHD6-19.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV6-1.NA.IGHJ2.IGHM_NA","B intermediate","P1042HIV",1
"IGHV6-1.NA.IGHJ3.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV6-1.NA.IGHJ3.IGHM_NA","B naive","P1042MED",1
"IGHV6-1.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV6-1.NA.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"IGHV6-1.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV6-1.NA.IGHJ4.IGHM_IGKV4-1.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV6-1.NA.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B memory","P1042CD3",1
"IGHV6-1.NA.IGHJ5.IGHM_NA","B intermediate","P1043HIV",1
"IGHV6-1.NA.IGHJ6.IGHM_IGKV2-30.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV6-1.NA.IGHJ6.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV6-1.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","CD8 Naive","JLKCD3",1
"IGHV6-1.NA.IGHJ6.IGHM_IGKV4-1.IGKJ2.IGKC","CD4 TCM","P1042CD3",2
"NA_IGKV1-16.IGKJ4.IGKC","CD4 Proliferating","JLKCD3",1
"NA_IGKV1-17.IGKJ1.IGKC","B naive","P1042MED",1
"NA_IGKV1-33.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"NA_IGKV1-33.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"NA_IGKV1-33.IGKJ4.IGKC","Plasmablast","JLKCD3",1
"NA_IGKV1-5.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"NA_IGKV1-6.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"NA_IGKV1D-39.IGKJ1.IGKC","CD4 TCM","P1043CD3",1
"NA_IGKV1D-39.IGKJ2.IGKC","CD4 TCM","P1042CD3",1
"NA_IGKV1D-39.IGKJ3.IGKC","CD4 TCM","P1042CD3",1
"NA_IGKV1D-39.IGKJ3.IGKC","Plasmablast","P1042CD3",1
"NA_IGKV1D-39.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"NA_IGKV2-30.IGKJ2.IGKC","B memory","JLKMED",1
"NA_IGKV2D-28.IGKJ3.IGKC","CD4 Proliferating","P1043CD3",1
"NA_IGKV3-11.IGKJ4.IGKC","CD4 Proliferating","P1043CD3",1
"NA_IGKV3-11.IGKJ4.IGKC","CD4 TCM","P1042CD3",2
"NA_IGKV3-11.IGKJ5.IGKC","CD4 TCM","P1043CD3",1
"NA_IGKV3-15.IGKJ4.IGKC","B intermediate","P1043CD3",1
"NA_IGKV3-20.IGKJ1.IGKC","B intermediate","JLKCD3",1
"NA_IGKV3-20.IGKJ1.IGKC","CD4 TCM","JLKCD3",1
"NA_IGKV3-20.IGKJ2.IGKC","B memory","P1043MED",1
"NA_IGKV3-20.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"NA_IGKV3-20.IGKJ3.IGKC","CD4 TCM","P1043CD3",2
"NA_IGKV3-20.IGKJ4.IGKC","B intermediate","P1043HIV",1
"NA_IGKV3-20.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"NA_IGKV3-20.IGKJ5.IGKC","B intermediate","P1043MED",1
"NA_IGKV4-1.IGKJ1.IGKC","B memory","P1043CD3",1
"NA_IGKV4-1.IGKJ2.IGKC","B intermediate","JLKMED",1
"NA_IGKV4-1.IGKJ2.IGKC","B intermediate","P1043HIV",1
"NA_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043MED",1
"NA_IGLV1-44.IGLJ7.IGLC1","B intermediate","P1043MED",1
"NA_IGLV2-11.IGLJ7.IGLC1","B naive","P1043HIV",1
"NA_IGLV2-23.IGLJ7.IGLC2","NK Proliferating","P1043CD3",1
"NA_IGLV3-1.IGLJ7.IGLC1","Plasmablast","JLKCD3",1
"NA_IGLV3-21.IGLJ7.IGLC1","B intermediate","P1043CD3",1
